live_weight_kg,backfat_mm,loin_depth_mm,age_days,market_class,value_usd
198.1,23.9,67.2,583,cull_sow,209.28
219.2,23.2,70.7,988,cull_sow,251.41
213.9,30.7,66.2,1078,cull_sow,240.76
166.9,24.1,65.9,660,cull_sow,188.87
214.1,27,61.2,865,cull_sow,246.04
217.3,29.9,61,790,cull_sow,237.73
235.7,29.7,78,811,cull_sow,258.14
196.9,29.4,78.2,896,cull_sow,233.37
165.2,27.9,67,656,cull_sow,201.59
190.1,29.2,68.7,684,cull_sow,207.8
188.1,31.1,61.1,805,cull_sow,208.82
224.7,28.3,70.9,828,cull_sow,258.48
155.7,21.5,77.6,681,cull_sow,178.38
201,25.4,57.8,968,cull_sow,227.37
238.5,29.1,69.8,787,cull_sow,270.63
210.1,25.1,70.2,787,cull_sow,230.15
227.9,31.9,70.2,892,cull_sow,256.69
177.2,26.8,76.9,831,cull_sow,201.39
178,27.3,79.2,976,cull_sow,193.01
238.7,30.4,65.6,710,cull_sow,255.84
212,26.5,71,640,cull_sow,231.58
